,tensile strength,DemlData std_dev atom_mass,DemlData std_dev row_num,DemlData avg_dev row_num,DemlData std_dev col_num,DemlData avg_dev col_num,DemlData mean atom_radius,DemlData std_dev atom_radius,DemlData avg_dev atom_radius,DemlData std_dev molar_vol,DemlData avg_dev molar_vol,DemlData std_dev melting_point,DemlData avg_dev melting_point,DemlData mean boiling_point,DemlData std_dev boiling_point,DemlData avg_dev boiling_point,DemlData std_dev heat_cap,DemlData avg_dev heat_cap,DemlData mean first_ioniz,DemlData avg_dev first_ioniz,DemlData mean electronegativity
10,2475.8,8.656293732010477,0.2209983213364644,0.04235186770999966,1.5327866749735173,0.7704779469548445,138.5077590212916,4.235654710391181,2.2889093446165205,0.9761672564085465,0.28226680256470893,239.75231775612852,54.18701481735039,3199.033700475308,364.2722961481365,91.52756046122165,0.8620366462516943,0.30906520412428595,753559.9381982285,13730.547658357376,1.8507891120802848
11,2397.7,8.493723630348676,0.21268969676200158,0.04120673152350488,1.497313626237065,0.7635913531804738,138.52573293461964,3.732591280065795,2.2546309903771973,0.9400553363536047,0.2752061095920075,231.39971554260399,50.46507285923152,3196.0454579434695,358.60635776425573,87.2446816236644,0.6471829733464302,0.3073278455066018,753663.9909543861,13296.631886228355,1.8511502815070593
12,1949.9,11.230422382970838,0.3527029475211144,0.054888272245631343,1.5454313314293706,0.6736323607688705,138.6742328432805,9.692266808411663,2.4781000265305515,0.7381243723849745,0.1977549823435512,392.25257598867944,167.97064864752312,3171.4178572800747,476.28649977263007,126.71683669934858,2.3996385863067164,0.6892892052695626,746704.9363013989,32192.021376488763,1.8281385258472405
13,2468.9,8.479350255357213,0.2074103824426845,0.04225305630744228,1.5520263050468415,0.7629272856221758,138.57778120643113,3.6489527207145103,2.2065538007935177,0.9783491172263747,0.286863898070497,232.05889013329488,56.1439521412527,3201.45525692385,367.1599613232857,95.50895479968578,0.6438279220837786,0.3049374558974858,753013.976609807,14222.35452641812,1.8490845378922467
14,2197.9,12.958463408379671,0.38527770006363987,0.08289300596310517,1.5590027133237538,0.7321430087665683,138.89317033988863,9.509589115917032,2.3161226113347335,0.8027871752536301,0.24459098697154624,422.4719012435045,193.6886134292512,3195.754085460168,551.0993039595235,168.0344230791636,2.4057137579104517,0.7199771407348518,744373.3865865776,34787.066828780895,1.8298328859232866
15,1792.3,8.953064142351455,0.31005957146103624,0.038685177164416634,1.5214987545263516,0.6283232814303312,138.54505715568365,9.634287372791034,2.507040126219287,0.5191411130873378,0.16450567317979092,356.40227702826434,147.7531734400803,3148.3468234677744,331.4700074984385,81.53988522936578,2.634681088192142,0.7405556097371159,747208.9246452829,30630.87614638487,1.8231512363484752
16,2436.8,9.395812659941276,0.24783657273258466,0.04784343589654179,1.5732798675963815,0.767945155405554,138.50466992064318,4.793855465422931,2.339687054751955,0.9734140795169103,0.2938525441316885,268.0621408073726,66.21023824426065,3205.710798710876,391.7749165746373,105.98723643243748,1.0362540952360515,0.2991980106224568,752967.7719627166,15013.45173361655,1.8500966723221768
17,2129.0,12.221951660457258,0.38357915353892846,0.06149843381060507,1.806172212657039,0.7239782401307345,138.4883618368893,10.25846665829843,2.851944171165083,1.0468782854865384,0.2975266664174221,392.14649760372504,174.38428389522448,3174.6183441923386,474.2272260812306,131.29838034830425,2.51000018339867,0.8061727333333487,745393.502057264,33637.9128855865,1.8258456613846352
18,1751.6,10.604706906712194,0.2706959400055264,0.07042243013083857,1.3365174938756075,0.6947644573730816,138.6614960313669,4.203795250354683,2.2505596479641072,0.8338936643157722,0.2590316611082947,298.5240548058866,81.17955535529002,3219.7099264093536,462.7325167318576,129.73722167316862,0.843578015772164,0.27204377414185354,754810.8015143275,12120.206323114615,1.859116302031258
19,1453.8,7.884453429260889,0.2714234102780049,0.07503810621145529,2.0931799004235008,0.7831241101618223,138.1578166518822,8.302882001431842,3.045086250597273,1.3463648751001887,0.37041416211686895,211.43406381989885,107.19162577309952,3113.6030315334283,120.17405352792791,56.17873214162022,1.710042971569,0.7936823924307549,744184.5600711255,30852.149137749926,1.8126217768768202
20,2570.0,10.228321892165592,0.27959906907614934,0.049052835261954794,1.6363328161138742,0.8122091465935575,138.45758670372078,4.692685456176928,2.4201028335152945,1.0302880395363105,0.32276602904117646,286.9810534354401,61.04727261367776,3197.4890795495294,394.44381881541125,99.48646458064177,0.8780598003423851,0.30367874234352366,751879.7612218863,16323.252322697244,1.8495024847506771
21,2441.3,9.36864025321759,0.2449143896824808,0.04647839891112234,1.5683651191259207,0.7680246822387328,138.54712942481413,4.3876437864316555,2.2902198337463586,1.0040007605477268,0.29706888187987923,260.47258161950634,58.33169513987355,3200.2194238711413,384.4926680066917,97.39783911923936,0.8686000783252427,0.2983930481658622,753159.9951092897,14459.66803698341,1.8501193309316646
22,2011.9,10.781791910056034,0.304953374120348,0.0577343639094082,1.463492355745687,0.71999325058432,139.1430203547064,7.184888711883091,1.7703371203648741,0.7064131355725625,0.19543008071745205,360.29195675300764,166.13962420861318,3165.1121169456374,474.7939589375398,124.03651473814764,1.7584174874489098,0.6089867469707412,742625.3373652891,34797.6169985328,1.8201907679662217
23,2039.4,11.597495859543786,0.35795740490828193,0.05965796492923478,1.552681464995234,0.706624348781204,138.84883790964003,9.517146001101835,2.2755905150740237,0.7342030904223795,0.2031463817098292,400.9874098040578,175.95991686996396,3168.8576082386926,496.05009724568015,134.83489779963617,2.425853244283584,0.7147836464097114,744903.9609699798,34089.35623950441,1.823770092938815
24,1603.4,11.447048940558407,0.34619074343349887,0.06076439758650325,1.5226005649557293,0.676459273050311,138.87615749649865,8.874162534969585,2.211337975367948,0.6944534923475538,0.18958493566235032,387.6511980549414,171.6752710004441,3178.0795899740788,466.6736871113142,130.32098054146994,2.419966089690042,0.7069019075284942,745157.9226592905,32301.97244650793,1.8262416889677078
25,1770.7,9.71905845033752,0.3394572467432512,0.057778579099032584,1.7046956858451765,0.5943382672442048,138.24849735067752,10.436373773790544,2.955956182732214,0.8641736770531886,0.19446948751609996,354.3691870625816,139.32268369253575,3151.762384920211,329.0666660798347,79.87326913313942,2.717742488719528,0.7825091667496537,749414.9954953018,27904.119231185447,1.8268302023764411
26,1970.6,11.69164381069827,0.327370660174828,0.05850524578302699,1.7635380046441969,0.7090737815358371,138.93191006202076,4.709637406901533,2.0340863983605195,0.8755011085286579,0.2889803786587609,366.18757532492776,141.19403981626255,3164.5141263710975,435.51711934773044,112.9443751163221,1.0867650245644822,0.48145599433075004,740264.3003317352,33201.880484361536,1.824027370100032
27,1675.6,9.877428583470557,0.2534127336205121,0.05993484379725263,1.254759033468916,0.6805393713730041,138.60908402598028,4.199565221441489,2.254635301725616,0.7213655905985557,0.2432464201283009,279.39680806647004,68.62357435428302,3207.869697442148,430.0780836321001,108.07063379259428,0.843478078108523,0.27204747352014896,755745.9698805226,10724.692065779851,1.8590181973135906
28,2032.6,12.161154020130152,0.40120718673232764,0.05911031404781942,1.6905107852616246,0.7118649619732049,138.51473300078518,11.694193100710242,2.8263216911195985,0.9557747927678444,0.24919001434808669,432.01582245807947,176.39980658912947,3157.5315817739256,568.8336758016878,136.24057368628849,2.3917770015397104,0.7037049559310813,748082.5698351698,34982.81994330777,1.830600257706037
29,2122.1,11.655122312203032,0.36224168808419654,0.05928460213393353,1.5863744272531335,0.7172327289153986,138.78827610679073,9.756562268173006,2.3617595227061225,0.7641960581260198,0.21399666574579088,402.9113536588419,176.43992812021548,3175.002519620293,497.6377148990585,137.15057431088925,2.424858266282873,0.7079917892509456,745092.7819877543,34391.28323127186,1.8251471803199257
30,2436.8,9.239778390256346,0.24022141312886242,0.04586512743091441,1.5311547359963293,0.7566381753069406,138.5689817159209,4.362201898393264,2.2625391903199095,0.9630650670123357,0.2693687057072139,257.1676661515352,56.96441905012438,3198.80874797137,383.556163327922,94.72605548341657,0.8748985580719807,0.3018980620592882,753646.498513862,13740.007465187884,1.8511889853197088
31,2122.1,11.879607523727223,0.3781549167304435,0.058695371006328455,1.5996151173081248,0.7051380377429154,138.70919616366174,10.40976061427932,2.501578003504027,0.7206325184995027,0.19665196602938906,415.6927731358525,181.34387892201292,3176.116632920821,484.54757637318,135.4638785088081,2.726332666333647,0.7810189052069529,745603.9892618522,34131.920419747694,1.8262276647278342
32,2108.3,11.885171136443258,0.37830893948499483,0.05872160408421704,1.6020508718651127,0.7074940226993369,138.71086576524988,10.413421653139386,2.4998493418334786,0.7217137182484602,0.19762466222419495,415.90437923935167,181.60151449890017,3176.369955702707,485.024778727724,135.9440403505404,2.7274430194778794,0.7813448790888948,745537.0874917789,34225.53852148949,1.8260659222934363
33,1953.3,11.71478545172018,0.32792968370277314,0.05850523624274932,1.7613520638147848,0.7039912211113285,138.93962242504847,4.71614134638322,2.024038456994729,0.8765020401224457,0.28782981435024196,366.46356434841584,140.07824005380394,3164.909104154899,436.7544198544376,112.76067730371645,1.0863008504773435,0.4768799433898978,740527.6457248799,32923.40273369206,1.8243486896043373
34,1839.4,9.82603870952748,0.34505159271020014,0.05919587737099434,1.714017260366312,0.5923606708514416,138.26633573927785,10.637174225720548,2.9573704043592706,0.8572258346175141,0.19303640011182124,361.61848310020616,141.35508258217823,3148.383041051479,340.0127898273714,81.52769450831286,2.7842490282588623,0.7990795804749694,749338.8189988806,28195.93451813824,1.8258442909024575
35,1949.8,11.614630900782327,0.32136379017574696,0.05828877724744827,1.75063466076877,0.6973253810994439,138.97745002893842,4.2302675050515175,1.9632017814970262,0.8733511043100488,0.28622698159940924,361.1336606024367,138.39001430468335,3164.39008146974,435.25127122871504,111.7264929509358,0.9321224406644127,0.4638348082066505,740417.5574362369,32779.273283315626,1.8240304124621913
36,1931.2,12.324204293760312,0.35724037820734356,0.07355641716804877,1.5744799090850254,0.6380911674891643,138.86520485363377,8.474754442929532,2.282822615973656,0.965919620677796,0.27469997777268995,383.68400385518294,161.9103755028339,3178.969027454294,538.9383621428843,143.7589105654423,1.8256158907923303,0.5867310006480586,747258.9390544872,29636.562956535552,1.8312669143953575
37,1841.4,9.094679111799397,0.31575383534448564,0.03943589943657767,1.524671773314318,0.618854948279272,138.5961043936095,9.80077674582101,2.456621048470301,0.5400562658628263,0.1559616609986519,360.92001623036754,146.85878737793806,3147.6524100488805,335.5745412013506,80.39358803299703,2.6722172676055185,0.7390683636735463,747555.5791048749,30379.08087842713,1.8224141897372759
38,1769.8,11.613076761568063,0.4111925520189628,0.11254461636039893,2.1902840901817764,0.8232538052264782,137.5257963364781,12.416206088238285,4.141302619443469,1.4336255991986415,0.4279524901205061,358.1256129810618,139.87845432147427,3151.315363489377,328.4451952972064,78.52128046455559,2.9671605657599147,1.0084734230591077,750503.2826135752,27837.200288458636,1.8277541832897275
39,1678.6,29.02944753108275,0.5050032708604746,0.10065666510388784,1.557506829144406,0.6302760106837921,138.55668625584076,8.411820702946196,2.3554036744975306,0.8680575828688797,0.22290406251472547,491.264378947239,183.5627099043201,3182.2208499687963,644.0496361519329,150.76406501838687,2.011153699580582,0.6119485748117826,749148.9629672599,27293.54636956106,1.8303806477229083
40,2101.5,11.332641257278786,0.33800171840621074,0.05920475427564536,1.5136271621326127,0.6985060509835174,138.97967568765753,8.627697794678074,2.0524158259881706,0.7266679891370539,0.19835468602095332,384.5584116525955,169.8836611591033,3171.1570915979464,486.93503086448527,129.7455512966541,2.166042278315921,0.6580332634211712,744505.0813381615,33690.32888125897,1.8238999154854152
41,2094.6,11.68751657968237,0.3636219175120033,0.05923502641914403,1.5625495418164632,0.6942237777345189,138.80769383736353,9.796674586000126,2.3369249931533878,0.7353496120898212,0.19888149309159864,403.94289887369933,175.3522713909362,3174.24459832732,490.95676038676777,133.3552510109406,2.4975196001431366,0.7209885967257599,745638.8681004776,33482.98899287274,1.8262124357136447
42,2239.3,7.975425539378774,0.23317234320136643,0.035379811005568536,1.5517707107111032,0.7638510291834476,138.3019130931983,4.724455484191622,2.4472150341468732,0.9332868256876552,0.25903863918329867,225.13067325726132,52.403583990019015,3167.4549224370444,256.4150974097824,57.759688907280605,0.8459588588595385,0.25894821782264593,753677.2160962353,14199.650601070778,1.844283892711372
43,1891.1,11.620369284156736,0.3219748499516809,0.06797086688281373,1.5011068311201918,0.6375243797186464,139.05026002825767,6.976061879368359,1.9537794859913535,0.8902772341832904,0.24754009645961098,358.18578679286867,154.7098186344939,3173.9129604676446,508.1532445237552,132.803376387957,1.5287420707323125,0.5428220576744033,745921.8107095899,29783.287932699488,1.8273796008509493
44,2016.5,11.185590368089194,0.333262672710444,0.05800032877184818,1.5210524542650898,0.6955751462022622,138.98134515266918,8.617044478611739,2.0413860492885285,0.8008165817712679,0.21201171065500538,379.7889368128875,164.08006582237851,3163.3974188362167,509.29065711788553,126.36335225481861,1.8656610385440326,0.6016990892501451,745051.8173428692,33691.52700185636,1.8244531194228175
45,1754.6,9.733291579596766,0.3409338492260199,0.05813595075273823,1.7152498474607292,0.5939045572639157,138.30763625712598,10.496884805703631,2.9013050610766666,0.866336257288906,0.1944755956314759,357.4927093276431,139.68205802458252,3146.0250086330493,337.4645445294633,79.53007693941387,2.7409913967487776,0.7896768436139151,749124.0372899708,28287.066127326074,1.8247298245740395
46,1848.0,12.51513172173905,0.3691810565866122,0.0733891754498605,1.599428790276264,0.6430746441664265,138.82494214927092,9.000179499091765,2.360257687047851,0.9551603889637946,0.269818140655044,394.1783627527772,166.62225239552276,3181.286333791834,535.4195723105947,145.26536343298895,2.075595237767358,0.6338596893582371,747281.5970550139,29982.98297329305,1.8312644044491502
47,1984.3,11.308469167654318,0.33844917695239746,0.05810667791466346,1.5184936393421902,0.6912322060609252,138.97107378057262,8.656623451279184,2.060788248289107,0.7286910173003541,0.19749173199639375,384.68503942348246,168.25121038539086,3170.214887606437,484.29693025737356,127.79240112347294,2.1702440822535847,0.6541597230962067,744711.6025101548,33442.12480537295,1.8239926428573576
48,1701.7,7.453807476596056,0.18633348890598472,0.029525690179387755,1.4506776117249498,0.6925454538375007,138.58052451533862,4.04025958613272,2.164130386043717,0.9156761254923377,0.2558819245384217,206.99142122932926,39.99573157256628,3187.121131838364,315.5008576763339,72.55511775145182,0.8168681178258236,0.25927495119815164,755149.1704632855,11743.289820618713,1.8475824027267664
49,1453.8,11.357570338953023,0.3166813857699414,0.05688382299190825,1.6810335343470346,0.8453056347595105,138.45775780417242,4.886119006317976,2.4773748254863435,0.995043249840848,0.3187926340671815,324.38984508916957,71.7669244717163,3199.7372253870876,428.9548331314515,110.03805017499016,0.8808254944492664,0.3166748160752326,750506.7777225252,18138.106430246768,1.8504628827055227
50,1350.4,7.923407887504536,0.2759530316605355,0.07373888846487668,2.1014664998425268,0.7518067724754877,138.23737165844256,8.51396087524789,2.963951090836457,1.3367408559971348,0.35498979269666076,221.8635399582993,109.79289226431327,3112.698197159694,126.38228384230248,56.72138527481691,1.8034825112220565,0.802462977327365,744080.3914796626,31234.308662490497,1.8117548529725238
51,2067.0,11.785128468904576,0.3641520619728609,0.0600352416777798,1.5540637898928136,0.678511430125938,138.86075840513055,9.643219203458811,2.2640191594464665,0.7406879343461892,0.19534446884396853,404.6246503653064,173.54564327804667,3171.4208932887946,493.2647934401519,130.15868412689974,2.4507063940673937,0.7108333867394333,745682.2559165843,33196.76798252222,1.8264432768054935
52,1741.5,9.736025246136352,0.34108465877785243,0.05769963735456126,1.7137044412287206,0.5924636285293977,138.3246500813355,10.502452085193365,2.880761998878318,0.8621349803785628,0.19239156359485224,358.1902899055545,139.54421082920416,3145.879665598851,338.14902745338026,79.29393443125365,2.745339478427397,0.7877756365858454,749132.9307934421,28266.908593016942,1.8246286230689057
53,1757.0,8.786146170609934,0.32473611360542926,0.046103201838720624,1.5965459650294849,0.6592595822370355,138.1995398804914,10.566772323308014,2.8930289508620164,0.5215302175872856,0.19521912702468752,359.1564112393726,123.4059323842121,3158.4516428438837,304.8702231585976,74.64381142332621,2.8967786886505444,0.7010144629816111,752102.427019389,23565.399300905152,1.836615167100875
54,1792.7,11.404439334970249,0.34240664896716666,0.05814341286562208,1.4992825907962737,0.6744162248544666,138.98504612280195,8.69950490785863,2.045401170813477,0.658329201683863,0.1775725104374204,388.3031564400001,170.3028353859848,3172.960088762372,463.70282659085825,125.57896694659891,2.3823303096429083,0.6965408092950054,744774.9461500274,32825.64552073163,1.8242584138080142
55,1495.1,11.415867109639525,0.3205996381093962,0.055619060789261134,1.6698397003543783,0.8460256385612677,138.45025631222722,4.948005460809964,2.487857662549716,1.000076645364632,0.3126321860175157,324.70297320684796,72.25027470536477,3195.4267496106386,423.9908808964197,104.09076476738873,0.8849067492549898,0.3166534292995304,750819.3682543956,17754.134924143447,1.8509287506596017
56,1726.8,8.10469693262738,0.20670819283303446,0.03704698307020022,1.3001230184662524,0.6731642887891234,138.57087785207432,4.120710712705181,2.200174771580696,0.7443332411200678,0.23705256244403827,228.34384665668688,44.92751959924977,3188.798179975656,346.84746692181744,75.69019521759606,0.8311191179092445,0.263501070902544,756149.7626782809,10183.837564367524,1.8530136865998528
57,1764.8,11.084574366212237,0.39037121532181646,0.09380141618838309,2.059845491777687,0.7307387374581914,137.83683496289365,11.809050371591578,3.6779006158105125,1.2889559510905793,0.3469163257145744,357.2443842222429,139.1447183105196,3150.093823471469,330.4327443951396,77.6278633186414,2.88357059925266,0.9301984802425362,749926.3033732249,28044.600096422004,1.8264638291616793
58,1828.6,4.851534983000107,0.14143580728675068,0.018207570316756575,1.6066115499928586,0.678535556833035,138.77560566550497,3.9845988972196307,1.907113570423601,0.748971665310679,0.19190141481608844,203.47620873142395,67.17726862184549,3133.4738218770212,128.9292778033689,38.729988943697784,1.0426066514055128,0.36284257601009534,747129.5546975499,23793.626845281895,1.8240497705672405
59,1595.4,10.755306034521592,0.330394194367856,0.04655477919084397,1.6008350573371222,0.6097889475737518,138.74348678674946,8.839896603317175,2.3468860504142817,0.913448242890447,0.2273031157815552,356.48470140680547,143.04274943904198,3154.811951198119,455.4741753983208,105.26191644430689,2.0202618988712695,0.6173760994873861,747938.1703725269,28892.712070807152,1.825854715501885
60,1745.5,11.234770325145158,0.3385814289215447,0.05577231277829907,1.4990754110736275,0.6687375345325629,138.97387478313323,8.71202418668241,2.0484481219136237,0.6503117660633327,0.174742291545979,385.049626476617,167.49226237089727,3172.908433131038,457.67081452792263,123.54440648746522,2.387090369520391,0.6878879800902051,745122.9765737916,32341.462164506444,1.8242466418407501
61,1671.3,7.052327169645149,0.1870541004909232,0.01820943720982144,1.6259358326181732,0.6187437056172518,139.06041274180086,3.36335058619908,1.6314058176901283,0.6996032816499025,0.17298430392449773,258.1807887543405,103.36407422852147,3134.6825021992927,261.9114684732936,55.63255142451925,0.9746634457335948,0.44993392203449867,742937.8148347004,29098.597394433495,1.818680333058295
62,1640.2,10.455878258714113,0.2599203705059307,0.06353268170116515,1.401477234511421,0.5653162041723171,139.2464044155794,3.774542215207225,1.570555194574707,0.684262577047612,0.1876017094397061,319.7708394258526,134.45946313093376,3180.2557000941533,465.90192863626896,118.6532082464708,0.9142967431113579,0.4249052152483023,745938.9088510145,26161.23412147554,1.8329656485982746
63,1371.1,10.807899930541492,0.29115522236474967,0.05770522935688004,1.5726353752652602,0.7871236862701163,138.5946915898169,4.597770865129226,2.3128128576155773,0.9182870322541802,0.2651237869037207,307.66873624228924,70.36157629211353,3203.7013888263855,434.665125215836,111.11842952990334,0.8837827683982774,0.31543421457720827,752273.2753777285,15639.924142213,1.8531687470960694
64,1598.5,9.98937353111295,0.32831323599953005,0.03704733262164591,1.5777826097829866,0.6815703428880159,138.77101592486179,9.636234299455264,2.2731532919168207,0.6685618941099128,0.16597416702000553,375.54207119859797,156.66026018766738,3154.6700574228535,416.54519743744646,101.42376777658525,2.459007929721603,0.6948340492529933,745769.7956229172,33160.62318551643,1.8203267755584942
65,1737.4,9.200797652790662,0.328742392911727,0.05497205500835248,1.7013815416763072,0.5795114391633982,138.37347945007016,10.34668454881349,2.7859640792198133,0.8382901189415227,0.17703611282992168,348.04170517531975,133.08924588268704,3140.3531896092077,310.6026519008773,69.61842800386113,2.7085213478786088,0.7680675323663364,749228.4867504708,27900.737011417907,1.8232276105122966
66,1701.8,8.111475322375696,0.2581914191990267,0.023512855047454637,1.423970469705551,0.5207467624315308,138.68244606813673,7.647621107374994,2.2097706842247318,0.5284915654247311,0.17088651286590859,306.9595657182061,111.07113575505716,3157.2398974503117,316.5822980806223,74.78009936449611,2.072318474443639,0.5015897470226875,750334.5854124768,23278.136292757154,1.8300716757501294
67,1719.7,9.212123834299707,0.32880479694623943,0.054921497820477304,1.722620165974308,0.5933397806933979,138.3497212071467,10.353177896836591,2.809211915737943,0.8465951248073317,0.18484972190816348,347.5386311178472,134.55690283071394,3146.7706747658044,305.66502089195313,72.52661958673873,2.704085368684145,0.7636492525224515,748996.5866962825,28302.133080742882,1.8236704377376294
68,1775.6,9.894216051678088,0.345958977207575,0.057739156828207315,1.725856330770727,0.5819332626457862,138.3398740385163,10.612950806738183,2.8688024984035323,0.8769203432017626,0.19245931753339193,360.7421721058705,139.2095134059673,3150.738734406042,335.96692549488984,78.83440819273247,2.7684532723030415,0.7839481053252858,749443.0321742704,27923.3968279759,1.8259555845290742
69,1939.6,11.720357076005344,0.35931455394527656,0.05917772582199036,1.5566413051825363,0.6904433508044575,138.93948900125483,9.468859781585545,2.1429385117087154,0.7407863644725535,0.19721370254751625,402.15664408706937,172.866210556023,3171.9924694005954,496.35599199458034,131.3300816447612,2.406354561069853,0.69704702212122,745203.1118610768,33596.300496768,1.8246168659426303
70,2149.7,12.499092713897811,0.4085210807373325,0.06161543723986723,1.691218181935964,0.7027935013050096,138.637952313215,11.728988966733706,2.6785802807113925,0.9420845227699303,0.24128426660390467,440.06080699517827,178.39049622367628,3161.691163410058,574.3948130735229,138.67173561467553,2.498928112850105,0.7177337010164593,747854.9061540697,34721.05762491995,1.8298757627077815
71,1738.3,9.816720629975173,0.3442324559294146,0.056979794078697785,1.7183959303506144,0.5793654788134562,138.35391463330424,10.604052992725434,2.8455174774441088,0.8606664306098141,0.18645099452031544,360.52300438990187,138.600184902062,3149.731112821216,332.23901364002734,77.45141733261703,2.771709327502393,0.7813510300256219,749469.2823597577,27876.82811540214,1.8258874559812026
72,1612.3,9.923041525160723,0.3231852469259005,0.03548392207628911,1.5395744642395268,0.6562412223398055,138.82177649771083,9.433212351034339,2.195723667987963,0.6522184211670139,0.15298317776086787,371.01133256237756,153.15170692771284,3151.36358635979,413.9388614381352,95.98252917712115,2.4040599267781873,0.6825154028771673,746268.8132110107,32210.200465502247,1.8214221267336252
73,2135.9,12.61742004489121,0.4134461417100687,0.06118109385538239,1.7180412223313268,0.7045316662588945,138.62138981115007,11.764895875239617,2.7073576095138074,0.9409471207652719,0.24440846657203177,444.4799229839406,179.67373679025638,3162.112718978217,568.110154353783,138.35298019316124,2.561927194217078,0.7319791033256228,747419.852015118,35164.57672365051,1.829051149639702
74,1736.9,10.561091664420495,0.3708901117649238,0.07587196137239612,1.9181908119782105,0.6385451559189209,138.11380513214507,11.283993395091539,3.250988840445775,1.1119479767675282,0.27348838828817645,361.0041811556365,140.16650785043228,3151.1357944661027,336.54213750908474,79.59040469601027,2.8409478019385683,0.858276025407594,749449.9304236305,28349.85174650282,1.8254124213076754
75,1738.3,9.226523658191855,0.329672168717489,0.05489838492272475,1.719964411119912,0.5852395529665078,138.3621939896306,10.384274743629177,2.7961602008961606,0.8462087648066513,0.18147316621806203,348.0646968266768,133.690455899482,3145.898142264552,304.4551970560695,70.97951282399468,2.7128635354686987,0.7635013610560064,749171.8273794297,28052.606075810014,1.8239152514469559
