,tensile strength,MagpieData mean Number,MagpieData std_dev Number,MagpieData avg_dev Number,MagpieData avg_dev MendeleevNumber,MagpieData mean AtomicWeight,MagpieData std_dev AtomicWeight,MagpieData std_dev MeltingT,MagpieData avg_dev MeltingT,MagpieData avg_dev Row,MagpieData std_dev CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData avg_dev Density,MagpieData mean NsValence,MagpieData std_dev NValence,MagpieData avg_dev NpUnfilled,MagpieData std_dev NdUnfilled,MagpieData avg_dev NUnfilled,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData avg_dev GSenergy_pa,MagpieData mean SpaceGroupNumber,MagpieData std_dev SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber
10,2475.8,26.687961954540764,3.5991841806660947,1.2006502785009008,2.3150981204862116,57.32093725568815,8.656293732010477,239.92460190003644,54.20797458221196,0.04235186770999966,9.205839023334827,3.7785846707021205,551.5624792443123,1.9783283801849931,1.5279347155097114,0.02888325720270128,1.4551110071330917,0.7494095159593223,0.002933041147747753,0.005857300802790671,0.923563422688282,223.06672295312504,16.840314419803654,8.666847962201055
11,2397.7,26.697369828691958,3.52417475730363,1.1796974356147418,2.293830238133826,57.3343621604835,8.493723630348676,231.39971554260399,50.46507285923152,0.04120673152350488,8.78609870724173,3.697931289958062,543.9773601362969,1.9789124147220103,1.498740282489292,0.029289804110053903,1.4218411292106077,0.7439255847372909,0.0007890543946755092,0.0015764979049066284,0.9284873382816852,223.18183317493066,16.734407495808178,8.498933167459528
12,1949.9,26.09609189711852,4.708997252969122,1.1609131127562344,1.9909878248664044,56.4193722474154,11.230422382970838,393.85728683978056,168.25213409316623,0.054888272245631343,10.511081280476361,3.3693816227321958,433.290375339146,1.8252443727432741,1.3762735098544372,0.07901927778986972,1.0086641331856159,0.6530729902491151,0.044352955525441426,0.08787774633579382,0.49481988760260265,223.24695854788322,17.91131425663483,9.60711206966524
13,2468.9,26.687281283775803,3.5177728141573867,1.195384139104244,2.285081597961565,57.321311403947554,8.479350255357213,232.05889013329488,56.1439521412527,0.04225305630744228,9.359555164743336,3.74192912065707,544.6559125636574,1.9783297887435138,1.5451371147492627,0.01239121750523208,1.4880251502018729,0.7524581199029564,0.0007884058365190313,0.0015752034356174747,0.9141544173496553,223.3933811747133,16.48162838960269,8.224499043311953
14,2197.9,26.29645502656612,5.377242362603991,1.5179869828878798,2.145493458206156,56.91659859539782,12.958463408379671,423.94979991020745,193.96383597454988,0.08289300596310517,10.922108528210972,3.9120548594140607,453.5497935729134,1.8015564210116033,1.3933096073350986,0.07724886795136354,1.0007057110336783,0.7093593802783026,0.042085980721921525,0.08341422894047668,0.5564503878019742,224.10201938966847,16.727287623901464,8.417250180943228
15,1792.3,25.870443117771806,3.8508504429070336,0.9595671349452665,1.8779383437949762,55.83351325667978,8.953064142351455,358.61009552472154,148.1067084598709,0.038685177164416634,9.725475497669212,3.0523259771341844,392.4754294817698,1.8359457408442426,1.3766553190872353,0.08135699014563866,1.000998486218348,0.6094321155463299,0.041959787554628605,0.08312255297990148,0.4483225615679162,223.0013717764005,18.218775937349225,9.877481477403524
16,2436.8,26.6665650361485,3.9143929154101884,1.269663314766963,2.316731268086147,57.30745792659145,9.395812659941276,268.3718254078778,66.25183542647282,0.04784343589654179,9.56130591780332,3.7801409755782758,553.1822498652623,1.975528977847314,1.5692592505809164,0.049523053415242255,1.4763603358658344,0.7322741334511402,0.005077503353157119,0.01013496127833433,0.9109152384939796,223.41936058371186,16.495523965509626,8.235304204671772
17,2129.0,25.942458704711587,5.124082217286267,1.3026375238824506,2.163409826225005,56.05470643442134,12.221951660457258,393.7352839901419,174.65996285449333,0.06149843381060507,10.791470290372803,3.5651742693036925,481.6720210933746,1.8142339040978077,1.484184829039991,0.17602361044794348,1.16806583102532,0.6738070302542774,0.04909445174689451,0.0960610835670969,0.5213396597866415,224.19867019851017,16.57811647745341,8.232070945235971
18,1751.6,26.974363065528337,4.294257168096366,1.4071844947120915,2.06966068394877,58.07403023649302,10.604706906712194,298.6660699555578,81.20083138927767,0.07042243013083857,8.653336508380415,3.5594495991404287,544.6625920676737,1.9634127493431464,1.33308868879555,0.011976140141149214,1.2200926512180545,0.6856524164602438,0.0023368894059579764,0.004670548104855508,0.8784703307067848,223.01150300879854,17.28796642552924,8.940165104910974
19,1453.8,25.377942301557226,3.4563588958852347,1.3432163769300336,2.665138356221262,54.54468051546579,7.884453429260889,211.61797718863937,107.20905626597725,0.07503810621145529,7.868460161475709,3.230041603055924,592.8421259148648,1.8358146577286454,1.6598527432683121,0.29777228536245404,1.39361512726243,0.6117705139631632,0.031031073392651237,0.05970645867822886,0.6182431432681272,225.32687156911086,14.343500153145742,6.188677819520145
20,2570.0,26.583324039794014,4.300093747796939,1.3377984996107122,2.4872183187658017,57.09548727861663,10.228321892165592,287.1273745958005,61.05373495173758,0.049052835261954794,9.090039176679477,3.744932289199863,568.1373270324497,1.9751234873827075,1.6750621484022932,0.14090146993146563,1.4954013310132324,0.7242710998462021,0.0029246493168373425,0.00584055216980487,0.9657963849699095,223.73713453260828,16.01903080283252,7.69114509214937
21,2441.3,26.66131172523798,3.9013760115107234,1.2548024883062625,2.320795096096115,57.27702067515877,9.36864025321759,260.6341169411741,58.352613711928534,0.04647839891112234,9.278961365422244,3.7087018822129605,551.461093174852,1.9762540835831963,1.575211358287136,0.06032360417895536,1.469068433533541,0.7277621028404101,0.002929883038505553,0.0058510034848135405,0.9181244538001686,223.3790725950812,16.62281948813887,8.269498109923834
22,2011.9,26.149291967408402,4.461184694168514,1.1530438382118393,2.1225045876901056,56.53347153626166,10.781791910056034,361.06830852483114,166.25969464915966,0.0577343639094082,9.182807092085282,3.4952112683469965,393.96911543779595,1.8016463308167259,1.3620970643957444,0.041234770699976976,0.9352142051131769,0.707920366089309,0.022723709924269902,0.04523388685700055,0.5221220277815143,224.3254855052786,16.58547393260475,8.094042087791848
23,2039.4,26.08812319300366,4.853224338030025,1.1940890006550264,2.0878309795958194,56.40308251317385,11.597495859543786,402.57217058615174,176.23665778532182,0.05965796492923478,10.516635860494503,3.554291782544198,401.61338724606526,1.8127490075714507,1.3855331825020196,0.07869338777202946,1.003916084204102,0.6845193122573733,0.04172922483221409,0.08271355764804152,0.5156181425135125,224.13846936993014,16.74081851760402,8.327170824039289
24,1603.4,26.176081421375216,4.776641002792587,1.231449083301905,1.9918312891923373,56.569525091409524,11.447048940558407,389.2931154820697,171.9559709109277,0.06076439758650325,10.0828313349546,3.3646242398872364,418.6551487263569,1.8172197691354928,1.3907627629313015,0.07079229513723093,0.9880422105008353,0.6581900032382829,0.03435549775223502,0.06815159608069322,0.5117170582796035,224.0007747466579,16.944339630862544,8.491284824743985
25,1770.7,25.785737355597174,4.17539195180872,1.0995768711192702,1.9233166954570362,55.62242043775047,9.71905845033752,356.61376205191743,139.682494577502,0.057778579099032584,10.072722090263936,3.334765124571524,417.18871938784156,1.854130773238193,1.4425203217977707,0.1578319841456167,1.1256643414106664,0.5529989634164902,0.04943694772450245,0.09695982507582716,0.48332485071414,222.9814192449106,18.305710371381306,9.869299884872136
26,1970.6,26.120641417279124,4.929612581270296,1.3645740689338652,2.245142051324309,56.26867874718565,11.69164381069827,366.2959589538653,141.21230297875243,0.05850524578302699,7.867431684044954,2.9725325238457994,464.6933299934748,1.8497683888613234,1.7380721099608647,0.2523725332048734,1.3204431680414817,0.6215515607246664,0.0022567903198313925,0.004510568154315408,0.7756757160056151,225.69140675815743,13.188858307526623,5.392014885478661
27,1675.6,26.910952240039776,4.003754704707435,1.282562836570658,2.02992114683995,57.90478362800549,9.877428583470557,279.5509943630583,68.64499389461336,0.05993484379725263,7.871473014310953,3.432547857845521,522.4806447064719,1.9690249746910904,1.2518467692799125,0.011928754137402067,1.1440476096062202,0.6716432919789599,0.002326439582684756,0.004649677806188032,0.8766494625963965,223.04785046527098,17.381314794782337,8.884713790837518
28,2032.6,26.00365264997654,5.13025048462169,1.2047706655072785,2.1138482833371683,56.20842064856785,12.161154020130152,433.39825094950606,176.6583060185165,0.05911031404781942,11.936061446545365,3.596347097997269,429.67314141551356,1.813566631772512,1.4065725462824212,0.1026676136317174,1.0695831420722806,0.6806200749522979,0.07038151420124863,0.13890159369235558,0.5080677330701422,224.02848959113118,17.00968221544624,8.52154533624194
29,2122.1,26.072776532576544,4.885068734629196,1.1936739231216535,2.1205083797875495,56.369213191517034,11.655122312203032,404.4913154793202,176.71553939771718,0.05928460213393353,10.82832488360481,3.646253096968592,404.8951969938968,1.8150671693775746,1.4099270747703185,0.08088894663005808,1.0476454045017192,0.6945532581225576,0.044277230421375505,0.08772916908470366,0.5104581406685783,224.16034733565652,16.82680503136925,8.331713790284702
30,2436.8,26.686912941527783,3.8375056202532396,1.2356835503190966,2.281611017467278,57.32161196361992,9.239778390256346,257.3335689439167,56.98541704046627,0.04586512743091441,9.06025900890696,3.64401090194595,539.8148941342725,1.9765426957476195,1.5339950454273976,0.0478012908015804,1.4355025970337767,0.7238117718237079,0.00293125308997868,0.005853735390839246,0.9180709630689631,223.6108683101181,16.395608737690903,7.930463254723686
31,2122.1,26.04440514011333,4.995589229729747,1.189906012987978,2.086222786542002,56.298241582549004,11.879607523727223,417.70176262813567,181.70507051378206,0.058695371006328455,11.047733561905101,3.5272903871830987,403.2561495934084,1.8124717486233624,1.4104984974523087,0.09439246823369349,1.0333426248323934,0.6792784871165644,0.04956203854835041,0.09804936099319206,0.5127843920780758,224.1071364189677,16.940349884799076,8.40856129518672
32,2108.3,26.04177439239389,4.998440375802076,1.1893596383107372,2.093376773937956,56.292658872058986,11.885171136443258,417.9136730440032,181.96257843519666,0.05872160408421704,11.068991287216821,3.54462670059603,402.0360701602861,1.8123873374861525,1.4126425747138933,0.09443444548920399,1.0373563360377325,0.6815262572483913,0.049584347656474674,0.09809301147871169,0.5129469970503489,224.1399437343863,16.895673920820638,8.361221505710155
33,1953.3,26.125841994620348,4.937996967272721,1.360339888176304,2.2291973135023304,56.27919050667979,11.71478545172018,366.5728753019078,140.0965883023597,0.05850523624274932,7.87464733346145,2.9469658087926485,462.19786117774095,1.8517371941467409,1.7365391011258964,0.25053369743730386,1.3197445521293152,0.6146475209347578,0.0022617321614662967,0.004520440120064764,0.7709550751215435,225.71409838070804,13.191855347639514,5.362661282554257
34,1839.4,25.7697530286337,4.227374535812819,1.1149026468291898,1.906664430715237,55.58071985471198,9.82603870952748,363.93740078446916,141.7325903768295,0.05919587737099434,10.208527387747933,3.3111051447295226,420.0050852800986,1.8540192955631247,1.4455993981076471,0.159860791884652,1.1342763095373056,0.5569018863362828,0.05136117492024858,0.1007066486882216,0.4727613445366038,223.28971028651304,17.88136335193638,9.412373385285148
35,1949.8,26.138674409722988,4.889871392997221,1.3540760714284636,2.2044919852568645,56.306384429920875,11.614630900782327,361.1336606024367,138.39001430468335,0.05828877724744827,7.704482397593059,2.94248756877679,460.46999200688873,1.8516961842680957,1.7312019118714612,0.24342911637849507,1.3142287094414087,0.6151267167776917,0.00015464506357152472,0.000309228251086938,0.7692054800916474,225.7377003658866,13.154136868094602,5.32855520480144
36,1931.2,26.292801247719936,5.084064158595142,1.3865315288083413,1.8727349561117972,56.8741116890849,12.324204293760312,384.42338578898347,162.03664118731658,0.07355641716804877,9.942507428813888,3.392198326856627,455.9844411878261,1.833625488838974,1.3616842227901107,0.09550857847453308,1.0051692140100479,0.6133842799532241,0.032920969380258416,0.06506455934181325,0.49966593243568125,223.58749776875376,17.536249765324747,9.082260089808337
37,1841.4,25.84491389717672,3.9061439153114383,0.9569256548578003,1.8502253886145814,55.78574045919704,9.094679111799397,363.1669846960474,147.21252047970518,0.03943589943657767,9.816912792168795,2.9136594247464553,371.8659279610522,1.8369862561550239,1.3660553899878023,0.08440925146925624,0.9853023138941356,0.5993014809976636,0.04223729111926168,0.083639293613768,0.4365788221871253,223.1733678871526,18.346118438388697,9.70574714861799
38,1769.8,25.40489115104336,4.990696675814852,1.643467484643292,2.846221946124565,54.71598181345855,11.613076761568063,360.4182887404794,140.25121023776177,0.11254461636039893,11.122240987622142,4.026477371902902,665.825742767239,1.8561880998956104,1.656956129648922,0.373890545004475,1.4295498411693177,0.5370110594953824,0.07303989254543992,0.1390118957783135,0.5534734081567149,224.03237000602974,16.78379929445045,8.326940053327426
39,1678.6,26.903052890770024,11.01527708232818,2.4364404769176535,1.824812602498831,58.612357682488565,29.02944753108275,492.0319895555972,183.73070275062227,0.10065666510388784,10.515483339746721,3.419238108736441,790.2262612484436,1.8617972100428857,2.989517291738763,0.0931273046641963,1.0731390571648984,0.6068684212420059,0.032204172134033156,0.06368172513747383,0.559361829557438,223.5578057991423,17.63381850332744,9.117499056009228
40,2101.5,26.133364395702714,4.7175904715916674,1.1781001284007626,2.059613988397844,56.496379254424916,11.332641257278786,385.8208914960888,170.09165541711351,0.05920475427564536,10.014344105738965,3.471088028172973,398.4204314107279,1.8118844771944158,1.374540239143331,0.05982246971733606,0.973677906988601,0.6816458230320546,0.03331127324938825,0.06615265423175315,0.5091797255509485,224.23932992107405,16.822164199007222,8.21990841287686
41,2094.6,26.09355954296006,4.894028161919709,1.19001440646182,2.0500668031226525,56.40807731194868,11.68751657968237,405.6335164839447,175.64670083099912,0.05923502641914403,10.689680902568941,3.481217836186875,404.3204448893383,1.8151719695602495,1.389557265213962,0.07813128327801057,1.0068585550833908,0.6724006998166312,0.043790789970958845,0.08675969127636728,0.5068432839948963,224.09234231668506,17.015359837657822,8.432698969948786
42,2239.3,26.287156040299507,3.479163420590563,0.9718652566087177,2.3619650762844975,56.4388209717884,7.975425539378774,225.32182660774276,52.410191206552916,0.035379811005568536,7.766226572388813,3.4599690588428342,528.5279993406359,1.9910074646536051,1.6107293321963865,0.16784588510089868,1.4253357195703618,0.6626454405385103,0.0028870302806474875,0.005765570015200687,0.8978892250806723,222.7213023266236,17.793680038448674,9.266827921599283
43,1891.1,26.29248720911405,4.770416019118625,1.2975771727092824,1.8705904967398197,56.86201492607025,11.620369284156736,358.64318637476833,154.78191980455978,0.06797086688281373,9.038174318075892,3.291537388228788,436.8907349104076,1.8312172126815018,1.3417349931647002,0.07186105133339854,0.9589619936960433,0.6192365716108931,0.020581522376711986,0.04080982065207703,0.4941243719193618,223.73334079428764,17.419913058040407,8.885372067410248
44,2016.5,26.132722969818097,4.652003707110412,1.160458924651198,2.0524571857950535,56.49237883733629,11.185590368089194,380.64591647234846,164.21922532716326,0.05800032877184818,10.01532037789991,3.4495145186531038,398.1406515494235,1.8135707065505928,1.3648106707921326,0.054472197721389726,0.9722824418394809,0.679474818450483,0.035206723063802216,0.06993605322881305,0.503349680911518,224.21597370044464,16.869998862264985,8.253886959699548
45,1754.6,25.758990875577247,4.1861337919981985,1.1072995364062392,1.8781685944739475,55.555844752445346,9.733291579596766,359.7424012870952,140.04131802502891,0.05813595075273823,10.094734793184879,3.238310915789261,419.2899628565189,1.8533884167888097,1.4437447080799841,0.15935621265289218,1.1319818986767685,0.5582055397970376,0.04956740720822594,0.09719604402090654,0.46209301620635984,223.40568208691306,17.789638358978475,9.25865244734171
46,1848.0,26.260008723471064,5.1778468761733425,1.3846175778195344,1.889336441546204,56.79652838686525,12.51513172173905,395.21211367765187,166.8021058648899,0.0733891754498605,10.24221817268973,3.408755721149588,448.4113912152709,1.8316876937375854,1.3761659033388898,0.10417938104642468,1.0200387835497913,0.6160559608089404,0.03668469510688851,0.07242906723086913,0.5017016948634297,223.76517637536875,17.36530552034965,8.840539564397867
47,1984.3,26.123015387756045,4.7110484177966425,1.1628117037080248,2.038886329878548,56.46920202486439,11.308469167654318,385.9548603916271,168.4600037788262,0.05810667791466346,10.001914591677577,3.4261830808020797,396.28770846199876,1.8144094722210826,1.3782798034888855,0.06400996024909764,0.9787173236987774,0.6742904499580527,0.03332487708908528,0.06617947803843861,0.5041510735979962,224.23569695216955,16.86476750117549,8.222276786950713
48,1701.7,26.565413232511453,3.116158164579251,1.000813922816733,2.075792104557485,57.085443739871515,7.453807476596056,207.20035984501737,40.01676763101373,0.029525690179387755,8.79197608548678,3.4666544523367344,512.8078603624457,1.9849301130166532,1.447098314812609,0.011757361850824264,1.3997698782852934,0.6834630777245755,0.0022922888541990387,0.00458146967675816,0.8295253922753956,222.57632593687592,18.112976405616426,9.54326577853044
49,1453.8,26.58023396871232,4.785007033159084,1.4652144498491078,2.6099758983484955,57.06777687861096,11.357570338953023,324.52288391727814,71.77313998424547,0.05688382299190825,8.867123663326902,3.696486805107188,567.7755001275327,1.9712358888257715,1.7540225427292602,0.2020848004165686,1.5028535660451823,0.7204338832877661,0.0022919382228543286,0.004580769364812766,1.0234024146930731,224.9350510580619,14.114097999905935,5.76988477465729
50,1350.4,25.369312490687395,3.4820136612599426,1.3269227554520227,2.5666835073536376,54.51988816956131,7.923407887504536,222.22269847555935,109.82759338352263,0.07373888846487668,8.026664841381013,3.1040870426593172,579.252000792587,1.832937544514375,1.6611739579918403,0.2886934045095859,1.393388425491276,0.6147077549682303,0.031966573258306846,0.06156866894907367,0.5859508553616566,225.74814449944486,13.733548802095111,5.5516567577453335
51,2067.0,26.107678045496787,4.927492894313657,1.1953915316729968,2.0020851573394727,56.43230401960858,11.785128468904576,406.23666629755076,173.8244445861322,0.0600352416777798,10.46695963566584,3.3502636710613847,401.12531445693116,1.8136508163795475,1.3842404861429785,0.08275396095676849,0.9791062018362413,0.6574565549245264,0.04175148275836553,0.08275724661712913,0.5067433471805245,224.17188597744655,16.99017797823663,8.312111431372365
52,1741.5,25.75980733734793,4.1877450487252315,1.101863997395473,1.8602784562758987,55.55576538556595,9.736025246136352,360.4448809923469,139.90320733728635,0.05769963735456126,10.102055866285479,3.2120753969451292,416.4448429285109,1.8535202951026377,1.4431992720196785,0.15768108804101194,1.1305800949066134,0.557191685058344,0.04936830541060148,0.09682710152149775,0.457289956772491,223.48067596638154,17.73537275789537,9.156662248684224
53,1757.0,25.993419862952315,3.8785435212498824,0.8709320352763026,2.0485005520833037,55.914054262751804,8.786146170609934,361.8595517610977,123.85988926775609,0.046103201838720624,10.279654789099178,3.5983947697061045,427.69557703171756,1.8954817392445418,1.4640136926119471,0.09625744125186488,1.1946950096745408,0.5493296037081471,0.050517756468317736,0.09988361007585644,0.6637235852043718,223.95822878193354,16.538615791800762,8.057620891702486
54,1792.7,26.129126229140645,4.751989904187696,1.161138601594576,1.9873941428784228,56.476037992405956,11.404439334970249,389.8867091232909,170.56452836264367,0.05814341286562208,9.860799832152647,3.293342181803034,393.6156061630449,1.8133660036513886,1.370993787945071,0.06800189261855814,0.9472517021364458,0.6573725278529924,0.03188175927260498,0.06330073981357569,0.5040776746126939,224.22759841132577,16.953851199360486,8.234059620322073
55,1495.1,26.56515761347392,4.8152191330077985,1.453349620622163,2.618491466402471,57.02357662000186,11.415867109639525,324.8372693346437,72.2565451662724,0.055619060789261134,8.602853069128162,3.6549170661791246,566.1846831362145,1.9719349258677095,1.7539945754941209,0.21644344139777424,1.482225023750774,0.7135943512521801,0.0022920023826629482,0.00458089751047025,1.0290235600366193,224.89814555799126,14.229875385308457,5.81752540825203
56,1726.8,26.687582569544748,3.334944840331807,1.052893096638683,2.0151512523633355,57.36305402739838,8.10469693262738,228.53642374379731,44.94887433564698,0.03704698307020022,7.764271751929335,3.3411242564374155,501.2082165220782,1.981045334557833,1.2971224948055393,0.01180977706160497,1.2292498503426204,0.6642693581507473,0.002304708758238971,0.004606276716368761,0.8469581764968173,222.89190134825833,17.815733708800295,9.11524700708885
57,1764.8,25.522145319376822,4.762409825039705,1.4590880529144208,2.4933528284559103,54.98764649462491,11.084574366212237,359.4878799217648,139.50076056971946,0.09380141618838309,10.794371675760397,3.6882817616370978,581.314237661807,1.8542206061624282,1.5975976466950406,0.3022779234325156,1.344697148043712,0.5431992314994909,0.06391192474121543,0.1228947794707979,0.511279979934323,224.0665334617381,16.94150755590874,8.309705291935614
58,1828.6,25.9868827029388,2.313318753884913,0.6829479011929402,2.077577672735304,55.784914451521274,4.851534983000107,203.6802243550035,67.19644924422485,0.018207570316756575,7.344385352307545,2.963852695085444,411.2419369473345,1.9125686774058457,1.6092434951672827,0.08511155012336086,1.3574122660823371,0.6148361409173541,0.002238826959423735,0.004474686750522289,0.7782885795455236,224.57266037055066,15.349306201957132,6.880790622608754
59,1595.4,26.03428851293161,4.491064344819337,1.0263780628147574,1.8115772330685969,56.23610063073617,10.755306034521592,357.5300829464314,143.2053089695004,0.04655477919084397,9.581135263539768,2.945383274259385,401.93223379672315,1.8436193738134097,1.3717397996187817,0.10737523118697748,1.0284486550226648,0.5837281856352893,0.03502416761037145,0.06912147645904984,0.45102390179758695,223.62550510250668,17.69793305747176,9.0228676180049
60,1745.5,26.118152121343766,4.686161526252961,1.1284670169203281,1.9714943873620114,56.444538916684174,11.234770325145158,386.6562165152828,167.75475305049392,0.05577231277829907,9.90693661820399,3.281130074531672,388.58183951565496,1.8187252055858711,1.3721652625860543,0.06378636004823496,0.962250312467087,0.6523220798481935,0.03185463217760411,0.0632472728136216,0.49395100483325244,224.26333432941027,16.945019606733094,8.17625405605866
61,1671.3,26.005151597365188,3.082442062933274,0.8061133326610215,1.898771243116531,55.88325348144481,7.052327169645149,258.1807887543405,103.36407422852147,0.01820943720982144,7.104000225026024,2.60155186723466,377.40312898311987,1.8643773367316645,1.6200163725951249,0.08986756945522383,1.2790232359325682,0.6013006729860485,0.00015382990738524961,0.0003075985893101987,0.7132703423155878,225.86187868950725,13.083579353141124,5.12026976622094
62,1640.2,26.5256230424841,4.262754549204356,1.3159097179638302,1.6413735808378729,57.21218055445898,10.455878258714113,319.7708394258526,134.45946313093376,0.06353268170116515,7.837490214018735,2.922953488950842,446.21196019919796,1.8561269847369803,1.386254169657805,0.010435041678705903,1.0246101157490322,0.564370713226948,0.0027861455911457837,0.005568878297149751,0.601095525505277,224.99641962735944,15.087087641704066,6.603310898658523
63,1371.1,26.719409747286278,4.497636366964535,1.4084009325943356,2.396171078754198,57.377351918233316,10.807899930541492,307.8125439178472,70.38263919456085,0.05770522935688004,8.81894444455766,3.5760619192291507,541.2081203003534,1.9705263667400112,1.614049769926291,0.11216019353894642,1.4289357646887033,0.7167640303523307,0.0023069234906411182,0.004610700141907594,0.9780059068274745,224.97701377025655,14.26696722547653,5.761759632699752
64,1598.5,25.87958994283935,4.247433593953277,1.0135514328509385,2.03097058373857,55.88197636370095,9.98937353111295,377.29997980667395,156.93777379318,0.03704733262164591,10.359782004259197,3.2235241569154893,372.96174502279524,1.8283087794148392,1.4101036791730608,0.07799337338743706,1.0543148184033335,0.6614939316079448,0.04136005367299007,0.08198838550117613,0.4599027559477887,224.2778308794426,16.97767670341287,8.16093148008708
